east,north,zygosity,twin1,twin2
20,29,1,0.913356749650706,0.468467881338235
20,29,2,-1.00847678318062,-1.57846648756939
20,29,2,-0.536507508589531,-0.803049750510691
21,29,1,-0.635026964102329,-1.6039778973858
21,29,2,-1.5918741962073,-1.88197355017062
21,29,2,0.928867290322443,0.992044844523533
22,29,1,0.729796822189794,0.958844889921646
22,29,2,-0.378852908389731,-0.837902131781724
22,29,2,0.579945924649602,-1.14994319311124
23,29,1,0.270662627697129,0.893829489862467
23,29,2,-0.365403961735818,0.272749962776122
23,29,2,-2.65673767652793,-2.64383967755213
24,29,1,-0.19394005585793,-1.02836957755794
24,29,2,1.63521412935715,0.242805028341789
24,29,2,-0.788881697001527,-0.700421459578363
25,29,1,-2.14894702693316,-1.64750510969253
25,29,2,-0.709299859263084,-0.733276771085682
25,29,2,0.0286815097795704,0.19576773469933
26,29,1,0.896687942784314,0.414647524424918
26,29,2,-2.14241652952819,-0.521400849622188
26,29,2,-0.77856043709023,0.642080983878479
27,29,1,0.222169318673878,0.679516886395251
27,29,2,-0.244758174653922,-0.752115299621789
27,29,2,3.02160281075081,1.50483013350648
28,29,1,1.27673666774998,1.50002840939485
28,29,2,0.833598423262024,2.61749391707571
28,29,2,-1.78054602171424,-1.64103820855825
29,29,1,-1.93458031540544,-2.2137918552238
29,29,2,-1.19993399484964,-0.555476120212919
29,29,2,-1.37553513730164,-1.06527608771973
30,29,1,-1.16780120917456,-0.0879301600900565
30,29,2,-0.37839581643751,-0.0674795807278333
30,29,2,-0.120302520598404,-0.841550350492416
31,29,1,-1.57202402567211,-1.4694971923864
31,29,2,-0.749531816717558,-0.699179778285159
31,29,2,0.356108190387954,-0.161523821503514
32,29,1,-1.12001096508533,-0.820669057095883
32,29,2,0.42918694590862,1.63174834193943
32,29,2,0.870153254901,-0.159618492445963
33,29,1,0.253929387141202,0.431092605468517
33,29,2,0.975984140306711,0.594573269910717
33,29,2,1.51016837102413,1.00045457853341
34,29,1,1.00654437678856,0.846537678643869
34,29,2,0.0553928279763031,0.328182318680011
34,29,2,-1.4853677405725,-1.08620372408662
35,29,1,-3.49216108668099,-3.15751533893367
35,29,2,-0.650980598489421,0.77444081214005
35,29,2,-0.447977347718338,0.931736495947944
36,29,1,0.857658590576002,0.424780627560321
36,29,2,-0.955179119532088,-0.852044396196787
36,29,2,1.47511892131828,0.622900872054415
37,29,1,-1.29897718460631,-1.36839166987617
37,29,2,-0.905992619637303,0.723175000559777
37,29,2,-0.0793424492059741,-0.518638598139005
38,29,1,0.0625395044820916,0.396976409035271
38,29,2,-2.01511985722248,0.782711198494774
38,29,2,-0.617739722347873,-1.01933717899635
39,29,1,-1.03832358408244,-1.12808308834739
39,29,2,0.0795048242966905,-0.120532671492606
39,29,2,0.1939866294718,-0.428746787453013
40,29,1,-1.78361006752624,-2.48343402849066
40,29,2,-0.75318733637868,-0.936441890635013
40,29,2,-1.00895738390785,-0.483446333769681
41,29,1,-1.83931474134434,-1.16325888077856
41,29,2,1.24863121064282,1.95665588521818
41,29,2,-1.135099043551,0.111891870899337
42,29,1,0.241496843006678,0.0416964833120568
42,29,2,-1.16375146797334,-1.04748877451556
42,29,2,0.547215063610091,0.713212469906802
43,29,1,1.16903496300037,0.852913005537028
43,29,2,1.9775536836674,2.03026556757417
43,29,2,-0.307512532821028,-0.446073213405318
44,29,1,-0.272004151952317,-0.503925688607908
44,29,2,-0.438984768526406,0.760219868093963
44,29,2,0.324424048370023,-1.0009473312159
45,29,1,-0.253606184262569,-0.109774012031702
45,29,2,-1.09195406290355,0.679124503534625
45,29,2,-1.30556275809117,-0.289308509125382
46,29,1,0.950829681514992,1.31453831173065
46,29,2,-0.00139819869167873,0.869377226840886
46,29,2,0.292687366891937,-0.7823499363533
47,29,1,0.814720559496921,0.187786429599463
47,29,2,-1.64478527907833,-0.35679666267034
47,29,2,0.550139915435576,-0.429669766585969
48,29,1,0.990226906127091,1.21326757595479
48,29,2,-0.23731141725813,0.50161585925925
48,29,2,-0.374183785263212,-0.765503855128979
49,29,1,-0.56795786942513,-0.611517233934439
49,29,2,-0.0665606285722851,0.0784528432396224
49,29,2,-1.82376108914237,-2.13301045120285
50,29,1,-0.847571697368772,-0.366174690777163
50,29,2,1.51012559821124,0.989958185597613
50,29,2,0.405553261294734,0.137451185424226
1,30,1,-0.892384473774974,-0.408650866574359
1,30,2,1.08577722419596,0.999239726864081
1,30,2,0.337632112943518,1.23935826647099
2,30,1,0.128051584756821,-0.157965890936905
2,30,2,0.113003525053582,0.0611704792087019
2,30,2,-0.492563004566436,1.84330915080985
3,30,1,-1.84000162199947,-1.84173647793068
3,30,2,-1.24404977851881,-0.639440196255974
3,30,2,0.928760597765708,1.92690203852391
4,30,1,0.389009397983108,1.24644166453407
4,30,2,-0.426748111594183,-0.588142162120889
4,30,2,1.84692139085642,-0.0393671101377928
5,30,1,-0.685982644451732,-0.947501660164544
5,30,2,2.7206033738261,1.8427433689518
5,30,2,0.269408493846916,0.214135132149816
6,30,1,0.304487036585243,-0.820648858431604
6,30,2,-0.487834161911365,0.867121584628938
6,30,2,-0.0387240827467788,-0.882480058212301
7,30,1,-0.820753832053682,-0.528409869230061
7,30,2,0.787499705418722,0.521043990896743
7,30,2,-1.59215649515405,-1.25294743970865
8,30,1,1.68442164465903,1.52011208025148
8,30,2,0.0454921480730816,-0.593209137893277
8,30,2,-2.30047595866242,-2.34831830393365
9,30,1,0.513014702890617,0.157733764113994
9,30,2,0.692541681614537,-0.158287988597756
9,30,2,-0.212946742404767,-0.446509473882467
10,30,1,0.378631299495458,0.446594589656751
10,30,2,0.99025634827842,0.639959822036691
10,30,2,0.309503540084468,-0.141351799332101
11,30,1,0.0613737464198929,-0.16696624311938
11,30,2,-1.62765718162734,-1.71541878827987
11,30,2,-0.673420629036879,-0.660584231935766
12,30,1,-1.36123952466135,-2.11308947534599
12,30,2,1.12196870421711,1.69812968362673
12,30,2,-1.03731660091447,-1.60132759925046
13,30,1,1.37561024133043,1.31382265949714
13,30,2,0.193886762930489,-0.452407006655292
13,30,2,0.859282445545745,0.331426953279152
14,30,1,-0.806351609905411,-0.00897206236947123
14,30,2,0.586244799640408,-0.452300342850758
14,30,2,-0.244985994826918,-1.0147469333851
15,30,1,-0.466318144704023,-1.26553707634015
15,30,2,-0.0261585338096309,-0.372288980101581
15,30,2,0.369582278342215,1.735904780406
16,30,1,0.45437199912381,0.667518715452483
16,30,2,1.31887197453826,2.35218489954067
16,30,2,0.261158986471578,0.445823709453168
17,30,1,1.97373416609522,2.35013589779019
17,30,2,0.849074379873985,1.42636830153205
17,30,2,0.75276006933626,0.857368346133038
18,30,1,1.5612579561524,0.323836478371852
18,30,2,-0.711965815850975,-1.83421980806074
18,30,2,-0.538750661767695,-0.833244871819831
19,30,1,-0.827476546874017,-0.646047715934792
19,30,2,-0.651820982278013,-0.0405453667268602
19,30,2,-0.116774325292253,-1.15730974800727
20,30,1,1.7643014958108,0.617338800078394
20,30,2,3.08283273441044,1.14150435839584
20,30,2,0.451335722881063,0.372925382830155
21,30,1,0.803739604092581,0.837909133090009
21,30,2,0.650899747343863,1.4302698453536
21,30,2,0.906510091618219,0.862572115121216
22,30,1,-1.26534756992616,-1.42603681946501
22,30,2,-0.210887273379588,0.567151014248018
22,30,2,0.358189136141444,0.838409381403707
23,30,1,-1.01189966220854,-0.780579692450168
23,30,2,0.578941574594824,-0.094686338165538
23,30,2,0.69336938145449,0.561581928873941
24,30,1,2.37828999016953,1.95706816692366
24,30,2,-0.862709166623434,-2.65205436908296
24,30,2,0.724382352204264,0.540734033483303
25,30,1,-0.258384097513147,-0.565076979036422
25,30,2,0.0849634317598814,0.878080359096277
25,30,2,-0.463392710895386,-0.162584516191675
26,30,1,0.231503292551582,1.33472590333349
26,30,2,1.34357175859384,1.44501088543767
26,30,2,0.0941363251718889,-0.411147788539488
27,30,1,-0.551187050500251,0.0979071886925703
27,30,2,0.18008109338299,1.04917594953849
27,30,2,1.43388150177063,1.53892156165172
28,30,1,-1.72695582531875,-1.34328311104344
28,30,2,-0.649496515426672,0.0222461794316496
28,30,2,0.711952471552508,0.63376256779103
29,30,1,-1.20559044997385,-1.30267474576694
29,30,2,0.547632555716753,-0.498415508169313
29,30,2,1.06992507900456,0.292871000465287
30,30,1,1.72444253741139,0.879712106832096
30,30,2,-0.329699746086479,0.504257222344706
30,30,2,-1.91309687292791,-1.9800527647712
31,30,1,-0.108180104624648,0.382232431250967
31,30,2,1.08008169689532,0.898293284100088
31,30,2,0.257156661030551,0.379538788879993
32,30,1,0.633561386644801,-0.014090650027347
32,30,2,1.82188105381732,1.4750244205045
32,30,2,0.123055801614094,0.445761751435485
33,30,1,0.136284643762651,-0.642464562389567
33,30,2,0.252678150408994,-0.31943646133181
33,30,2,1.25004623230136,0.283471816133351
34,30,1,0.423789278211849,0.52621502728753
34,30,2,-0.173223618162812,1.34369721241583
34,30,2,-0.0344857519410458,-0.238926129219501
35,30,1,1.28907475365525,1.8821556812763
35,30,2,0.236011316937252,-0.115890677256074
35,30,2,0.374871196481092,0.509593250048297
36,30,1,1.53166585661585,1.06266599830799
36,30,2,1.1946303112928,1.20591150531914
36,30,2,0.927511349824215,-0.761268087747875
37,30,1,0.674315216717869,1.00748102707779
37,30,2,-0.346555624157797,0.875482141093645
37,30,2,-0.242596978229473,-0.128649484694855
38,30,1,0.519644163689006,1.54033848426379
38,30,2,-1.35079709277275,0.435847293057444
38,30,2,-0.0149869532677511,0.0157705490750103
39,30,1,0.541869355555769,1.09431378364353
39,30,2,-0.0598911757863999,-0.748159006800327
39,30,2,0.441052432311808,0.321613177492461
40,30,1,-0.0294256827232521,1.02361171014476
40,30,2,1.079465871802,-0.382066130129936
40,30,2,-0.687335370070879,-0.406823376118151
41,30,1,-0.614903106153127,-0.312632711161379
41,30,2,1.12565419408844,1.3020118190376
41,30,2,1.45456427424767,1.26398655058344
42,30,1,0.0795829467512718,-0.132377043353794
42,30,2,-0.993155856057944,-0.646977284364466
42,30,2,0.90486591410915,1.11051857695733
43,30,1,0.494232793521157,0.660313330588663
43,30,2,0.365146779449225,0.462421519972637
43,30,2,1.13733974301013,0.60043342896555
44,30,1,1.21397427492882,0.357966699101127
44,30,2,-1.06325440576059,-0.591854120013309
44,30,2,0.730834223266891,-0.298542144595039
45,30,1,-0.748312289119277,0.417522629062021
45,30,2,0.389640723794875,0.68292111866863
45,30,2,1.81438221932891,1.61353862809463
46,30,1,0.613935205697663,0.882646710786189
46,30,2,-0.0129870212680861,-0.337964498942405
46,30,2,0.901305751569443,0.456751660951436
47,30,1,-1.16142681341083,-1.34866712666601
47,30,2,-0.103486901857445,0.649356026260218
47,30,2,1.76568154070915,-0.629766554366836
48,30,1,-0.235478826087757,0.332966414607544
48,30,2,0.988509767192224,0.702936362376962
48,30,2,0.773014325062295,-0.25197107311021
49,30,1,0.414454596850487,-0.212903964004722
49,30,2,-0.295188307038758,-1.1209729817577
49,30,2,-1.48326783424842,-1.46453132304479
50,30,1,-1.74556576948317,-1.10904115552207
50,30,2,-0.59308808381816,0.705413952373411
50,30,2,-0.926159295617398,-0.943769937122635
1,31,1,0.591851002790059,0.0919935243300398
1,31,2,0.743483432137785,0.893888507122135
1,31,2,0.739092949623688,0.319058765069595
2,31,1,0.923979817399559,1.47517502294765
2,31,2,-0.981498696465305,-0.0770526445771116
2,31,2,-2.11526250688671,-2.31510449031938
3,31,1,-0.920246496996693,-0.865160816614071
3,31,2,-0.160339415959696,-0.630561734614367
3,31,2,0.70483552310022,0.846152494813058
4,31,1,-0.684431801839341,0.240446335934865
4,31,2,-1.26446716903047,0.151932518291921
4,31,2,-1.90030223033401,-1.65647757230646
5,31,1,0.140356776390505,0.914387010844094
5,31,2,-1.54320269474343,-1.16798120119147
5,31,2,1.59442891573334,1.23277323024602
6,31,1,-0.621022055351124,-0.303405737683161
6,31,2,-0.551660264717103,0.29346199546466
6,31,2,-0.0546123146731833,-0.107011468553239
7,31,1,-1.56513394415093,-0.245326974457845
7,31,2,-0.0289758906718434,0.291646958799125
7,31,2,0.0422984643211931,0.489136394883409
8,31,1,-0.61684654490489,-0.764662548417912
8,31,2,-1.19842945386382,-1.0981027429908
8,31,2,1.53010521997949,0.742714306698733
9,31,1,-0.179522940712064,0.163226765952317
9,31,2,-1.31176421842018,-1.9612052752725
9,31,2,-0.58927262399772,0.976629387942202
10,31,1,0.143689031641099,0.20441408016619
10,31,2,1.31823835119263,0.992670112413478
10,31,2,-1.44153365416656,-2.31494390324184
11,31,1,-0.742327882899514,-1.39390761955615
11,31,2,-0.833781359846468,0.127415508024563
11,31,2,0.166276467889193,0.0396357040612177
12,31,1,0.986892247516715,1.0452822817188
12,31,2,-2.49404191671437,-1.03464462997668
12,31,2,1.01252167829421,0.200438493266749
13,31,1,2.04646903930507,1.31828354646561
13,31,2,-2.18242501428343,0.00107235598698541
13,31,2,0.400431176764564,2.20796856695438
14,31,1,-1.34850381810851,-1.27942182563211
14,31,2,0.306551594669599,-0.419560025644981
14,31,2,0.530720464962302,-0.0743321238547537
15,31,1,0.649216112455562,0.946053267152085
15,31,2,0.144495136145229,0.720494408500416
15,31,2,0.834160945022159,0.574980239654652
16,31,1,-1.8016394867993,-0.594666070408828
16,31,2,0.303171237475797,-0.467756422486895
16,31,2,1.84390874654985,1.83854492705335
17,31,1,0.585333143129035,-0.300362850076675
17,31,2,-0.868267998306842,-0.713557264005318
17,31,2,1.09819715047151,0.188733347695056
18,31,1,-0.020332386769372,0.105793965172766
18,31,2,1.1509269264254,0.949622077499615
18,31,2,0.265720138814539,0.235094274388824
19,31,1,-0.920481400965891,-0.633813243811706
19,31,2,-0.521413425316388,-0.083139846777759
19,31,2,-1.19362750532385,-0.812281419775778
20,31,1,-0.434782783110693,-1.34557996205545
20,31,2,0.54307307291905,0.545820123023515
20,31,2,0.221467649786286,0.0971012892946867
21,31,1,0.0309441753337902,0.618372269814162
21,31,2,0.722489200526283,0.0608814316113312
21,31,2,0.212654054814611,1.19226621222079
22,31,1,0.591617131396446,0.102354735841092
22,31,2,-0.664413143925105,0.0345697096265946
22,31,2,0.0960302165323267,-0.798594131310254
23,31,1,-0.293867312698752,-0.441172522932276
23,31,2,1.03243040435289,0.407129659684397
23,31,2,-0.071069299791201,-0.738263559911047
24,31,1,0.297423013848253,0.570473136921546
24,31,2,0.219347807143567,0.0906454042830704
24,31,2,0.145920748240921,-0.227571273703449
25,31,1,-0.495144633689213,-0.630462479307617
25,31,2,1.14437044929112,0.634267482886823
25,31,2,-0.777926741366161,0.086994948071333
26,31,1,-0.170926803227787,-0.879945627050939
26,31,2,-0.118687439544055,-1.13620524627499
26,31,2,0.240078467578004,-0.462581342905779
27,31,1,-0.887582591634765,0.21141389981019
27,31,2,-0.529754806538438,-1.7334660653037
27,31,2,-0.929782453829047,-0.334208500856009
28,31,1,-1.10856601078032,-0.790411406840623
28,31,2,-0.557308622011947,-1.25711805277732
28,31,2,-0.268400386653189,0.564173945581208
29,31,1,-0.0436034713923892,-0.152555430559468
29,31,2,1.88201368714647,0.69550943201452
29,31,2,-0.631367817992844,-0.712334381431727
30,31,1,-0.694593633473909,-0.901359921974602
30,31,2,0.919331043439108,0.179005580800831
30,31,2,0.134069170869498,0.218714491930847
31,31,1,-0.373667492872692,-0.851886877918199
31,31,2,-0.254124031149464,-0.486190389570504
31,31,2,-0.984119450838578,-0.562839539253751
32,31,1,-2.95646123508979,-2.42928553196631
32,31,2,0.0413635348847221,0.476966984875662
32,31,2,-0.782222404468481,-0.330718715262176
33,31,1,0.249566727459271,0.550220943618156
33,31,2,0.335347411097514,-0.00673543339257732
33,31,2,0.464654172803617,1.7892290995367
34,31,1,0.751623541208393,1.05220987296435
34,31,2,0.0462126399327764,-0.0982601531601379
34,31,2,-0.201569702046505,-1.05624612304656
35,31,1,-0.817294207654545,-0.0768038658613979
35,31,2,0.101236460194713,-0.750654213000494
35,31,2,0.784297687351566,1.55557922026071
36,31,1,0.471210685000797,-0.0224005354581447
36,31,2,-0.0263228943985601,1.11931410133391
36,31,2,-0.290520159082659,-0.265392032521521
37,31,1,0.200070917402575,0.287541490402834
37,31,2,1.52694804415648,1.18964645826036
37,31,2,-0.367366956096959,1.21557791271035
38,31,1,0.145933616867689,-0.501926533448479
38,31,2,-0.662679899518393,-0.749147120942101
38,31,2,0.881392656707114,0.120610043369346
39,31,1,1.25779506549548,1.79770768008915
39,31,2,0.521595824560846,0.781337464513378
39,31,2,0.550936466942497,-0.823491912638369
40,31,1,2.05744017049447,2.28145458450834
40,31,2,1.09184649350033,1.19585641121802
40,31,2,1.4466933994589,1.49167163277382
41,31,1,1.55789053990248,1.6523262155837
41,31,2,-0.278285232731518,0.201130941147232
41,31,2,0.746989130935914,-0.360053295441146
42,31,1,-0.985086320138868,-0.719588893049366
42,31,2,-0.482481878380509,-1.27654756314024
42,31,2,-0.837304342123633,0.223275069944857
43,31,1,0.980207067306363,1.17540299384009
43,31,2,1.65440656472887,1.03392738962525
43,31,2,0.329125381331376,-0.236610763640628
44,31,1,-0.0910421209673832,0.422272056372039
44,31,2,-1.08482764085966,-1.53835120642337
44,31,2,0.117570510463728,0.104414169569546
45,31,1,-1.90345015950463,-1.95904394209672
45,31,2,0.741796892136734,0.235316586967512
45,31,2,0.050503396144696,1.11293276312999
46,31,1,0.838088524234953,1.65025109593898
46,31,2,1.54067563669962,1.24017188105744
46,31,2,-1.26534851798921,-1.37662198764601
47,31,1,0.692532229018505,0.949757277572796
47,31,2,1.2443263437102,0.854325764082948
47,31,2,0.395436487145377,0.0195377067139541
48,31,1,-0.295425656144272,0.378166043885495
48,31,2,-0.645509805058691,-1.03534017254892
48,31,2,-0.327409203028398,-1.16962478297922
49,31,1,0.842203518684101,0.958398346422225
49,31,2,-0.304363055425456,0.678918171141421
49,31,2,-0.558394863335411,0.231782497433345
50,31,1,-0.234365688425453,-0.012234346389037
50,31,2,1.82902165305196,1.6053619629991
50,31,2,-1.26591215814893,-1.04342378146898
1,32,1,-0.695299109320727,-1.43220209588729
1,32,2,0.874437822994713,-0.194445614829703
1,32,2,-0.936232100214431,-0.638841694519469
2,32,1,-1.67720158615382,-1.43732917268893
2,32,2,1.1614155877097,2.01924032041572
2,32,2,0.00497885498975026,1.2488388519099
3,32,1,-0.259251215988575,-1.06834585658362
3,32,2,0.883509427338481,0.513724503374423
3,32,2,0.212668082962528,1.41856162383487
4,32,1,0.262012109712011,0.918999569090835
4,32,2,-0.59694375845121,-1.36295401510996
4,32,2,0.474813620229204,-0.586386827985035
5,32,1,0.678889323097253,0.000491581539170449
5,32,2,0.660546248669443,0.496181354064629
5,32,2,0.201241436366726,-0.0879576971136309
6,32,1,1.78694661282716,1.42696533312762
6,32,2,1.40160106829221,1.72741935444459
6,32,2,-1.39555161697473,-1.40795627810585
7,32,1,-1.0508617491468,-1.41991815264814
7,32,2,0.707123350157399,1.32335777125726
7,32,2,1.31403769740672,0.597735758260953
8,32,1,-1.4661561957345,-2.06734412835331
8,32,2,-1.95288042566477,-1.70161372784792
8,32,2,-0.157874705389472,-1.32772594670612
9,32,1,1.84218670201366,1.10754577683277
9,32,2,-0.38431907712989,0.278748517976552
9,32,2,1.05294984585768,1.03978517732091
10,32,1,0.148469327404934,0.212999577727736
10,32,2,-1.39064912980562,-1.0365953921409
10,32,2,0.362878540475598,-0.57029780099311
11,32,1,0.1174646824698,-1.5950203608496
11,32,2,1.51741615410633,0.736975673427151
11,32,2,1.22805120818583,1.17186822203814
12,32,1,0.4016269997366,0.48280348783236
12,32,2,0.82841209593507,-0.659735199163414
12,32,2,0.958479937891273,0.653343134907383
13,32,1,-0.881149677503234,-0.341081498734088
13,32,2,-0.552984343054747,-0.282916646008805
13,32,2,0.111980686088007,-0.744325048140021
14,32,1,-0.937109107505428,-1.18558500099508
14,32,2,-1.28084110764835,-1.16577552218903
14,32,2,0.164640932312058,-0.718388757037299
15,32,1,-1.4270589603291,-1.16295938199272
15,32,2,0.305490625664743,-0.304591976282139
15,32,2,-1.23653068251626,-1.13600998429301
16,32,1,0.715974549045333,0.476552799954945
16,32,2,-0.237703161827953,0.791443676444063
16,32,2,-0.410147917571407,1.59680818476631
17,32,1,0.902637141106698,1.17490206171951
17,32,2,0.0116381008360564,1.08747816816114
17,32,2,-1.26218320923067,-0.88074772473655
18,32,1,-1.30764641554797,-1.34526760404543
18,32,2,-0.432788791572959,0.473301074718653
18,32,2,-0.475291544903944,-0.239343264140065
19,32,1,0.374030112412088,-1.24318745856556
19,32,2,0.78500910227383,1.34710532935383
19,32,2,-2.66467120221367,-1.32110806953531
20,32,1,0.0158575944349419,-0.39972066974512
20,32,2,-0.238139511644143,0.714149126795548
20,32,2,1.08922026321338,-0.707260905158555
21,32,1,-0.557446441705705,-0.598741829846481
21,32,2,0.919866681468642,-1.30464028569996
21,32,2,1.13051732968815,0.865190963510308
22,32,1,-0.733021493301423,-0.773741376005368
22,32,2,-0.749435655896741,-0.484494796703767
22,32,2,0.41641693151437,0.761509901986919
23,32,1,-1.57450676884342,-0.458096658528071
23,32,2,1.40676423475416,-0.212826665895401
23,32,2,-1.01307632992526,-1.15998614557431
24,32,1,0.412484142187702,0.105569116598361
24,32,2,0.465681228624094,0.665441562385237
24,32,2,0.87403361232205,0.807970523020937
25,32,1,-0.228592234394127,-0.42500857328416
25,32,2,-1.41238536026518,0.159506891659488
25,32,2,-0.574467157009056,-0.192917266277966
26,32,1,2.61062927108567,2.48973311168965
26,32,2,0.887787443531528,0.350531249283686
26,32,2,1.58872984753897,-0.87617980896563
27,32,1,0.461451896024074,0.662855376883379
27,32,2,-0.54558565052454,-0.705090227579941
27,32,2,-0.338106755417625,-0.0892065658954131
28,32,1,0.0916222289208778,-0.215131464897243
28,32,2,-0.109310271499203,0.92362459223202
28,32,2,-0.772424663208209,-0.24891956539336
29,32,1,-1.26381250622473,-1.23363631506011
29,32,2,-0.0229317574810235,-0.569182927695858
29,32,2,1.5324523661991,1.39309098679633
30,32,1,0.0189597942160995,-0.344897112625929
30,32,2,-0.466666560548753,-1.68353004871954
30,32,2,0.10085787622871,0.543737705703643
31,32,1,1.33762926284763,0.486680335150854
31,32,2,0.642382204801282,-0.558907671983212
31,32,2,-0.103095583667604,-0.796585262020963
32,32,1,-0.903442707089357,-1.06631836463827
32,32,2,0.0330116207636807,0.878119263845731
32,32,2,-0.738841344576893,-1.23366323925528
33,32,1,0.252340812948758,-0.224734399451082
33,32,2,-0.903570200097436,-0.928952648513755
33,32,2,1.68503453140566,1.18436040813347
34,32,1,-0.770699828941586,-0.93133645464105
34,32,2,0.203707263279975,0.634572144014064
34,32,2,2.87523487912017,1.4176056618655
35,32,1,0.442731104777075,-0.363003834738043
35,32,2,0.337437490296123,0.842368953078083
35,32,2,-0.502902393880338,-1.37317821570664
36,32,1,-0.626353155593862,0.222600794195664
36,32,2,0.792212127149674,1.13081166474248
36,32,2,0.624550658361885,-0.0143571447243064
37,32,1,2.11974163992979,2.0923669782248
37,32,2,-1.23200703243607,0.109835140130431
37,32,2,1.2761471389963,1.30831832975273
38,32,1,1.21425790520687,0.607812154144376
38,32,2,-0.144707892181393,0.193905359589987
38,32,2,2.0701985183458,-0.0496281060010333
39,32,1,0.274478882272634,0.706155878749067
39,32,2,-1.65185365739499,-1.0922044115006
39,32,2,0.297416661762435,-0.500653164587882
40,32,1,0.789004943455802,0.96846352704513
40,32,2,-0.973539404924277,-0.814402666714488
40,32,2,0.94654968314113,1.94205043757855
41,32,1,0.428956893015331,0.0552191815909498
41,32,2,-0.188777930978726,-0.57255218933052
41,32,2,-1.48122613827359,-0.599682723133105
42,32,1,-0.891926858798527,-0.823550395055175
42,32,2,1.03718290590708,0.50223870197119
42,32,2,0.165721854417953,0.230757355201562
43,32,1,1.32569825499183,1.05673392068617
43,32,2,1.27836095462127,1.33845010418331
43,32,2,0.563007358882988,1.02195900705556
44,32,1,-2.38624013696728,-2.06599817793254
44,32,2,0.398132489167754,0.67129362721788
44,32,2,0.795241439532753,2.52882967965635
45,32,1,0.391314466820157,0.191839860210173
45,32,2,0.0336310241084228,-0.517538324526816
45,32,2,0.465862832802139,1.18030897039809
46,32,1,-0.931466442534324,-1.24903002296183
46,32,2,0.970954365824553,0.661444369363943
46,32,2,-1.30130045654653,-1.23129132083438
47,32,1,-0.546456759693907,-1.69828409901905
47,32,2,-0.977439434644833,-1.22407102394884
47,32,2,0.27450011419007,2.0676313086354
48,32,1,0.550226959747612,0.984177958687733
48,32,2,-0.309876635920945,-1.13892423640329
48,32,2,-0.136644692194535,0.478645333611788
49,32,1,1.11829819519609,0.715316958102449
49,32,2,0.20870753590189,-0.25895973523391
49,32,2,1.34382050089821,0.0143873787404656
50,32,1,-0.5768066710199,-0.320341733318987
50,32,2,0.830001964796754,0.479708221908605
50,32,2,0.809740297092169,1.90945962131112
1,33,1,-0.362769127739121,-0.275540671652811
1,33,2,-0.0594864674610204,0.0977578199551605
1,33,2,-0.613806368071387,-0.929097826008121
2,33,1,-0.402131821158244,-0.208364949730046
2,33,2,-0.0710453596300796,0.573342598610053
2,33,2,0.678000860747448,-0.277365915601811
3,33,1,1.02744822029191,0.513183169316981
3,33,2,-0.055227598620866,0.194361804823991
3,33,2,-0.177409678089148,1.4242840568559
4,33,1,-1.66875570890072,-1.3533619750745
4,33,2,-0.360099328296237,0.979022718638042
4,33,2,-1.23282385758638,-1.17163183374797
5,33,1,0.322085743713831,-0.171021845184602
5,33,2,-0.692633518668183,0.645135827064077
5,33,2,0.55038112319415,-1.20886880111816
6,33,1,-1.3635355242302,-1.07937704844346
6,33,2,-0.736381624302485,-0.0168839903155329
6,33,2,-0.810486095501237,-0.560993251643038
7,33,1,-1.72433220541366,-0.90400357099422
7,33,2,-0.483150715016534,-0.0362870629574636
7,33,2,-0.706285457663558,-2.53134420142873
8,33,1,-0.431440651002608,-0.710804564870836
8,33,2,-1.17311519285457,-2.62732594275841
8,33,2,-0.886404177025521,-0.409159212713513
9,33,1,-0.226546079325763,-0.251401920624677
9,33,2,-1.04982438435669,0.067080647451533
9,33,2,-0.172522824276638,1.62566426139055
10,33,1,1.55103616089201,2.06710342020338
10,33,2,0.206607342134256,0.658744358828071
10,33,2,-0.176399987654035,-0.106579362511388
11,33,1,1.03111376173804,0.0978728302661844
11,33,2,-1.44275729922518,-0.423461335832664
11,33,2,0.149127543485891,0.822824833750183
12,33,1,0.885090706763069,0.799669526188955
12,33,2,0.497626592838233,-0.191819972166031
12,33,2,-2.51203856811624,-0.815284874308258
13,33,1,0.510836149550761,0.242814293320785
13,33,2,1.18783108857467,0.472773598530664
13,33,2,-0.417363223062876,0.622730714954525
14,33,1,0.285377095803116,-0.280203162372125
14,33,2,1.47978388941198,-0.248239999988027
14,33,2,-0.162336342325575,-0.918812974484872
15,33,1,-0.278275500499149,-0.335515402551732
15,33,2,-2.00109479938639,-0.846663063828032
15,33,2,-1.03249828007087,-0.0958580009820674
16,33,1,-0.677956580496061,-1.37741394609719
16,33,2,-0.710667885379276,-0.271060325453359
16,33,2,0.614903004167399,1.23606121929614
17,33,1,-0.178954150199121,-0.946298319938095
17,33,2,0.365878449274424,0.376146507280079
17,33,2,0.409802141779524,-0.462737551104589
18,33,1,-1.24706842651302,-2.07220957024334
18,33,2,1.93871000644784,1.67875196090183
18,33,2,0.846046399428995,0.29990339519223
19,33,1,0.779351265901774,0.360852510750745
19,33,2,0.20668337739639,0.798552126272496
19,33,2,-1.45387543774429,0.294271434867252
20,33,1,0.697094370143394,0.0121172802553965
20,33,2,-1.33473110265295,-0.805125296096817
20,33,2,-0.0853380708788761,-1.74070627024257
21,33,1,0.0677581578985721,0.755644622215945
21,33,2,0.625963395162673,0.0093375842413711
